,id,name,chef,price,specialDish,phoneNumber,bookUrl,instagramUrl,chefInstagramUrl,mapUrl,website,curated_by,curatedByInstagramUrl,deliveryBy,deliveryUrl,menuUrl,isHidden,isPromoted,stars,legacy_id,published_at,created_by,updated_by,created_at,updated_at,neighborhood,city,reservation,slug
47,359,Luke,Luke Jang,65€ (Menú degustación),,+34 662 675 576,https://www.covermanager.com/reservation/module_restaurant/restaurante-luke/spanish,https://www.instagram.com/lukerestaurante/,,https://goo.gl/maps/Yi12o9AFeBiD73N39,https://lukerestaurante.com/,Equipo Velada,https://www.instagram.com/velada.app/,Deliveroo,https://deliveroo.es/es/menu/madrid/justicia/luke-madrid,https://lukerestaurante.com/menu-degustacion/,0,0,0.0,HvLTinDbFZ0jkDCJ8WoJ,2021-01-20 16:51:18,,1.0,2021-01-20 16:51:18,2021-04-26 14:53:55,45.0,4.0,,luke
48,360,Regañadientes,Abel Martellotti,Entre 30€ y 40€ por persona,Tostada de atún rojo con aliño de cangrejo,+34 918 19 02 28,https://www.covermanager.com/reservation/module_restaurant/restaurante-reganadientes/spanish,https://www.instagram.com/reganadientes_madrid/,https://www.instagram.com/abelmartellottichef/,https://g.page/reganadientesmadrid?share,http://www.reganadientes.es/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.reganadientesmadrid.com/mwn%C3%BAw,0,0,0.0,I9fujCyQ5ivAdmcuw3nz,2021-01-20 16:51:20,,1.0,2021-01-20 16:51:20,2021-04-26 14:49:16,45.0,4.0,,reganadientes
49,361,Le bon Georges,,60€ per person,,+33 1 48 78 40 30,https://module.lafourchette.com/fr_FR/module/39166-4c435#/1057694/pdh,https://www.instagram.com/le_bon_georges/,,https://goo.gl/maps/VZdesXxHxEDRhDiXA,https://www.lebongeorges.paris/,,,,,,0,0,0.0,IL2qeXebeUDknn0sQeqa,2021-01-20 16:51:22,,1.0,2021-01-20 16:51:22,2021-04-26 14:56:26,,,,le-bon-georges
50,362,Carbón Negro,Gonzalo Armas,60€ pp,Chuleta de vaca madurada,+34  910885861,https://www.covermanager.com/reservation/module_restaurant/carbon-negro/spanish?template=trans-black,https://www.instagram.com/carbon_negro/,https://www.instagram.com/garmas2/,https://goo.gl/maps/EGKrvoXEgcmYb3Ex7,https://carbonnegro.com/,Velada Team,https://www.instagram.com/velada.app/,,,https://carbonnegro.com/cartas-mesa/,0,0,0.0,JLpGuVnHOnHBSSz1MHmX,2021-01-20 16:51:25,,1.0,2021-01-20 16:51:25,2021-04-26 15:14:20,34.0,4.0,,carbon-negro
51,363,Sala de Despiece,,50€ pp,,+34917526106,https://www.covermanager.com/reservation/module_restaurant/restaurante-saladedespiece/spanish,https://www.instagram.com/saladedespiece/,,https://g.page/sala-de-despiece?share,http://www.saladedespiece.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,http://www.saladedespiece.com/saladedespiece-carta/,0,0,0.0,JUlC4fensaHHEM5u4Y40,2021-01-20 16:51:27,,1.0,2021-01-20 16:51:27,2021-04-26 14:48:39,54.0,4.0,,sala-de-despiece
52,364,El Club Allard,María Marte,135€ (tasting menu),,+34 915 59 09 39,https://module.lafourchette.com/es_ES/module/17842-966cc#/87710/pdh,https://www.instagram.com/elcluballard/,https://www.instagram.com/chefmariamarte/,https://goo.gl/maps/qUk38qhmNTgf4fv96,https://elcluballard.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://allardexperience.cheerfy.shop/,https://elcluballard.com/carta/,0,0,1.0,Jbl7xurbuPf1z7AKrZ6C,2021-01-20 16:51:29,,1.0,2021-01-20 16:51:29,2021-04-26 15:09:07,42.0,4.0,,el-club-allard
53,365,Mayta,Jaime Pesaque,$60 per person,,+51 1 4226708,https://mayta.meitre.com/,https://www.instagram.com/maytalima/,https://www.instagram.com/jaimepesaque/,https://goo.gl/maps/549pmvKvyQLe9MYK9,https://maytalima.com/,Velada Team,,,,,0,0,0.0,JwgA81j7vQvILgaXBQ8g,2021-01-20 16:51:31,,1.0,2021-01-20 16:51:31,2021-04-26 14:52:40,,,,mayta
54,366,Yugo The Bunker,Julián Mármol,Menú degustación desde 125€,Sashimi moriawase,+34 914449034,https://module.lafourchette.com/es_ES/module/419597-92416,https://www.instagram.com/yugothebunker/,https://www.instagram.com/julianmarmolchef/,https://g.page/yugothebunker?share,https://www.yugothebunker.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://yugothebunker.com/yugo/at-home/,https://yugothebunker.com/yugo/carta-japones-alta-cocina/,0,0,1.0,KBlnBf0rUDDv9p25IwAp,2021-01-20 16:51:33,,1.0,2021-01-20 16:51:33,2021-04-26 14:43:41,44.0,4.0,,yugo-the-bunker
55,367,99 Sushi Bar,Roberto Limas,80€ per person,Toro tuna,+34 936 396 217,https://www.covermanager.com/reserve/module_restaurant/restaurante-sushi-bar-bcn/spanish,https://www.instagram.com/99sushibar/,https://www.instagram.com/robertolimas_chef99/,https://goo.gl/maps/AhqSx1kMitiGJ9cs8,http://www.99sushibar.com/99-sushi-bar-barcelona/,Equipo Velada,,,,,0,0,0.0,L7K8AjkHioJt1Ke8oLCC,2021-01-20 16:51:35,,1.0,2021-01-20 16:51:35,2021-04-26 15:03:35,39.0,5.0,,99-sushi-bar-1
56,368,A'Barra,Sergio Manzano,115€ (Tasting menu),,+34 910210061,https://www.covermanager.com/reservation/module_restaurant/restaurante-abarra/spanish,https://www.instagram.com/abarra_res/,https://www.instagram.com/sergiomanzanocheff/,https://goo.gl/maps/3ooGg72kjqGPf2Yt6,https://www.restauranteabarra.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.restauranteabarra.com/restaurante.html,0,0,1.0,LoJ9KSGuHnbJGxoYTrBP,2021-01-20 16:51:38,,2.0,2021-01-20 16:51:38,2021-05-10 16:10:45,34.0,4.0,,a-barra
57,369,Tripea,Roberto Martínez,Entre 30€ y 40€ por persona,,+34918286947,https://www.covermanager.com/reserve/module_restaurant/restaurante-tripea/spanish,https://www.instagram.com/tripea_madrid/,https://www.instagram.com/robermartinezforonda/,https://goo.gl/maps/o4Uoa8DsfrFpw9K97,https://www.tripea.es/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.tripea.es/comidaytragos,0,0,0.0,MKTG9QidG6P4AcJkHcOR,2021-01-20 16:51:40,,1.0,2021-01-20 16:51:40,2021-04-26 14:46:04,43.0,4.0,,tripea
58,370,Quispe,Eduardo Troya,40€ pp,,+34 682 12 49 85,https://www.covermanager.com/reserve/module_restaurant/restaurante-quispe/spanish,https://www.instagram.com/quispe_madrid/,,https://g.page/quispe_madrid?share,https://quispe.es/,Equipo Velada,,Web del restaurante,https://delivery.quispe.es/#/menu/1,,0,0,0.0,MRi08nbfWi9sdXgUnAch,2021-01-20 16:51:42,,1.0,2021-01-20 16:51:42,2021-04-26 14:49:26,24.0,4.0,,quispe
59,371,LaKasa,Cesar Martín,60€ pp,Entrecotte de vaca,+34 915 33 87 15,https://www.covermanager.com/reservation/module_restaurant/lakasa/spanish,https://www.instagram.com/lakasa/,https://www.instagram.com/cesar_lakasito/,https://g.page/Lakasa?share,https://www.lakasa.es/,Velada Team,https://www.instagram.com/velada.app/,Web del restaurante,https://www.covermanager.com/go/lakasa/es,https://www.lakasa.es/lakarta-de-lakasa,0,0,0.0,NQiE4SnXqV0cVqn1go3S,2021-01-20 16:51:44,,1.0,2021-01-20 16:51:44,2021-04-26 14:56:50,43.0,4.0,,la-kasa
60,372,ámaZ,Pedro Miguel Schiaffino,$60 per person,Amazonian food,+51 1 2219393,https://www.covermanager.com/reservation/module_restaurant/restaurante-amaz/spanish?template=trans-black,https://www.instagram.com/amazrestaurante/,https://www.instagram.com/pmschiaffino/,https://goo.gl/maps/Sp517VEVJy5K9bEp7,http://www.amaz.com.pe/,Velada Team,,,,,0,0,0.0,NgOdVAPRDrP9nAVCSEYG,2021-01-20 16:51:46,,1.0,2021-01-20 16:51:46,2021-04-26 15:15:14,,,,ama-z
61,373,Les Canailles,Tetsu Yoshida,70€ per person,Quasi de veau,+33 01 48 74 10 48,,https://www.instagram.com/lescanaillespigalle/,,https://goo.gl/maps/foxUisuTSvHyMNUh7,https://www.restaurantlescanailles.fr/en-salle/,,,,,,0,0,0.0,NnzmvmtxYqc1novG422x,2021-01-20 16:51:49,,1.0,2021-01-20 16:51:49,2021-04-26 14:54:05,,,,les-canailles
62,374,Bistro Aimo e Nadia,,60€ per person,,+39 02 48026205,,https://www.instagram.com/bistroaimoenadia/,,https://g.page/bistroaimoenadia?share,https://www.bistroaimoenadia.com/,,,,,,0,0,0.0,O0MpQnLYn9Z3S3HkTKlf,2021-01-20 16:51:51,,1.0,2021-01-20 16:51:51,2021-04-26 15:08:11,,,,bistro-aimo-e-nadia
63,375,Arima,Rodrigo García,Entre 50€ y 70€ por persona,Txuleta,+34 +34911091599,https://www.covermanager.com/reserve/module_restaurant/arima-basque-gastronomy/spanish,https://www.instagram.com/arima_basquegastronomy/,https://www.instagram.com/rodattweeter/,https://goo.gl/maps/sApyS1jwuWefcpUc6,https://arimabasquegastronomy.com/,Equipo Velada,https://www.instagram.com/p/CHv00v0D387/,,,,0,0,0.0,OIui7IcgrDhoQQD80uiE,2021-01-20 16:51:53,,1.0,2021-01-20 16:51:53,2021-04-26 15:05:50,54.0,4.0,,arima
64,376,Manko Paris,Gastón Acurio,80€ per person,,+33 1 82 28 00 15,https://module.lafourchette.com/fr_FR/cta/vertical/298645-c3885,https://www.instagram.com/mankoparis/,https://www.instagram.com/gastonacurio/,https://goo.gl/maps/MoJS9KJQDrTYwsKdA,http://manko-paris.com/en/home-en/,,,,,,0,0,0.0,OnyyEz7HAxil3eaTy98p,2021-01-20 16:51:55,,1.0,2021-01-20 16:51:55,2021-04-26 14:53:05,,,,manko-paris
65,377,Nomo Braganza,Naoyuki Haginoya,45€ por persona,Yaki hotate to foie,+34 910 887 574,https://www.covermanager.com/reserve/module_restaurant/restaurante-nomobraganza/spanish,https://www.instagram.com/gruponomo/,https://www.instagram.com/naoyuki_haginoya/,https://g.page/nomobraganza?share,https://gruponomo.com/restaurante/nomo-braganza/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://qrcgcustomers.s3-eu-west-1.amazonaws.com/account8556538/7846444_3.pdf,0,0,0.0,P9GJxnynwfKrmmHTgcwE,2021-01-20 16:51:57,,1.0,2021-01-20 16:51:57,2021-04-26 14:51:10,45.0,4.0,,nomo-braganza
66,378,Gresca,Rafa Peña,65€ per person,,+34934 51 61 93,,https://www.instagram.com/restaurantgresca/,,https://goo.gl/maps/99g7Lx7GpwX88F4P8,,Equipo Velada,,,,,0,0,0.0,P9pu4k3GxDxpQTl4GtuX,2021-01-20 16:51:59,,1.0,2021-01-20 16:51:59,2021-04-26 15:05:21,31.0,5.0,,gresca
67,379,Gaytán,Javier Aranda,88€ (tasting menu),,+34 913 48 50 30,https://www.covermanager.com/reservation/module_restaurant/restaurante-gaytan/spanish,https://www.instagram.com/gaytanrestaurante/,https://www.instagram.com/javierarandachef/,https://goo.gl/maps/nH6G5JcFNCPhJSwv8,https://chefjavieraranda.com/es/gaytan.html,Equipo Velada,,,,,0,0,1.0,PIKFrAkWYtXhVE6lIVYy,2021-01-20 16:52:02,,1.0,2021-01-20 16:52:02,2021-04-26 15:05:49,29.0,4.0,,gaytan
68,380,Hisop,Oriol Ivern,67€ (tasting menu),,+34 93 241 32 33,https://www.covermanager.com/reservation/module_restaurant/hisop/english,https://www.instagram.com/hisoprestaurant/,,https://goo.gl/maps/jcoLd9217PRRRwTGA,http://www.hisop.com/,Equipo Velada,,,,,0,0,1.0,PW0MCLxTrleZt4WW8McU,2021-01-20 16:52:04,,2.0,2021-01-20 16:52:04,2021-05-10 15:18:59,39.0,5.0,,hisop
69,381,El Hombre Pez,,40€ por persona,,+34 910 70 96 10,https://www.eltenedor.es/restaurante/el-hombre-pez-r584441#booking=&partySize=2,https://www.instagram.com/elhombrepez.madrid/,,https://g.page/elhombrepezmadrid?share,https://www.elhombrepezmadrid.com/#/,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,tel: +34 910 58 80 01,https://www.elhombrepezmadrid.com/carta/#/,0,0,0.0,PdJN2plX7jsRpiZMcu8z,2021-01-20 16:52:06,,1.0,2021-01-20 16:52:06,2021-04-26 15:09:01,34.0,4.0,,el-hombre-pez
70,382,Vantre,Marco Pelletier,70€ per person,,+33 1 48 06 16 96,,https://www.instagram.com/restaurant__vantre/,https://www.instagram.com/marco_pelletier/,https://goo.gl/maps/VJBdGaZf2X4nW9nR7,http://www.vantre.fr/,,,,,,0,0,0.0,PyKNwoYPxQHAe4IwfFWQ,2021-01-20 16:52:08,,1.0,2021-01-20 16:52:08,2021-04-26 14:45:35,,,,vantre
71,383,Tramshed,,£50 per person,,+44 20 7749 0478,,https://www.instagram.com/tramshedshoreditch/,,https://goo.gl/maps/ihCGmyxkmLLk9reH7,https://www.hixrestaurants.co.uk/restaurant/tramshed/,,,,,,0,0,0.0,Q3ZD5C44CfzDmPLmbadP,2021-01-20 16:52:10,,1.0,2021-01-20 16:52:10,2021-04-26 14:46:23,,,,tramshed
72,384,Langosteria,,90€ per person,King crab,+39 02 5811 1649,https://www.resdiary.com/restaurant/langosteria,https://www.instagram.com/langosteria/,,https://goo.gl/maps/Fm6szUErhctnRps57,https://langosteria.com/langosteria/,,,,,,0,0,0.0,QJ4HAkvVe7pBvRsOTaWI,2021-01-20 16:52:12,,1.0,2021-01-20 16:52:12,2021-04-26 14:56:45,,,,langosteria
73,385,99 KO Sushi Bar,David Arauz,110€ (tasting menu),,+34 914 31 38 78,https://www.covermanager.com/reservation/module_restaurant/99ko/spanish,https://www.instagram.com/99kosushibar/,,https://goo.gl/maps/hxsuWSERuaJS8znY7,https://www.99kosushibar.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,,1,0,1.0,QOcoBm6n5qLBdCZsaBld,2021-01-20 16:52:14,,2.0,2021-01-20 16:52:14,2021-02-16 17:12:23,34.0,4.0,,
74,386,BiBo Madrid,Dani García,60€ pp,Salmorejo rojo de centollo,+34 918052556,https://www.covermanager.com/reservation/module_restaurant/bibo-madrid/spanish/,https://www.instagram.com/bibodanigarcia/,https://www.instagram.com/danigarcia7/,https://goo.gl/maps/UDvujQBc88qFm3bg7,https://www.grupodanigarcia.com/es/restaurantes-bibo/bibo-madrid/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.grupodanigarcia.com/wp-content/uploads/2020/02/200217_CARTA_MADRID_ES_febrero_web.pdf,0,0,0.0,QXNBJl3jDoefVBADgtxc,2021-01-20 16:52:16,,1.0,2021-01-20 16:52:16,2021-04-26 15:07:44,34.0,4.0,,bi-bo-madrid
75,387,CEBO,Aurelio Morales,85€ (tasting menu),,+34 917 87 77 80,https://www.covermanager.com/reservation/module_restaurant/restaurante-cebo/spanish,https://www.instagram.com/cebomadrid/,https://www.instagram.com/aureliomoraleschef/,https://goo.gl/maps/yk1qniyWYthPYzk68,https://www.cebomadrid.com/,Velada Team,,,,,0,0,1.0,Qe7bzvPZ6k16gBSbRsQ5,2021-01-20 16:52:19,,1.0,2021-01-20 16:52:19,2021-04-26 15:13:39,40.0,4.0,,cebo
76,388,Fismuler,Nino Redruello,30€ - 40€ pp,Tarta de queso,+34 91 827 75 81,https://www.covermanager.com/reservation/module_restaurant/fismuler/spanish,https://www.instagram.com/fismuler,https://www.instagram.com/ninoredruello/,https://g.page/fismuler-madrid?share,http://fismuler.com/,Equipo Velada,https://www.instagram.com/p/CLfBlMRq70a/,Web de Escalope Armando,https://escalopearmando.com/,,0,0,0.0,Rm4dHjqPZaLkfgwqdc4n,2021-01-20 16:52:21,,1.0,2021-01-20 16:52:21,2021-04-26 15:07:10,24.0,4.0,,fismuler
77,389,Enoteca,Paco Pérez,190€ (Tasting menu),,+34 93 4838108,https://module.lafourchette.com/es_ES/module/465007-75a9c,,https://www.instagram.com/pacoperezmiramar/,https://goo.gl/maps/giNETouE5NsRXYSAA,http://enotecapacoperez.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,http://enotecapacoperez.com/la-carta/,0,0,2.0,RrPstVJIHjDmqjf7hxym,2021-01-20 16:52:23,,1.0,2021-01-20 16:52:23,2021-04-26 15:07:59,37.0,5.0,,enoteca
78,390,Kirakira,,65€ pp,,+34 911 37 51 97,,https://www.instagram.com/kirakira_madrid/,,https://goo.gl/maps/Qw7vFbytyo1mjtqE9,http://restaurantekirakira.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://restaurantekirakira.es/es/10-takeaway,https://restaurantekirakira.es/es/content/14-carta,0,0,0.0,SAAVZWJidgKZHHTo4DiX,2021-01-20 16:52:25,,1.0,2021-01-20 16:52:25,2021-04-26 15:02:51,43.0,4.0,,kirakira
79,391,Moments,Carme Ruscalleda,189€ (tasting menu),,+34 931 51 87 81,https://module.thefork.com/en_GB/module/24834-7f237#/140058/pdh,https://www.instagram.com/mo_barcelona/,https://www.instagram.com/xef_ruscalleda/,https://goo.gl/maps/ktkfTdquibuKAuBs9,https://www.mandarinoriental.com/barcelona/passeig-de-gracia/fine-dining/restaurants/catalan-cuisine/moments?htl=MOBCN&kw=MOBCN_moments&eng=google,Equipo Velada,https://www.instagram.com/velada.app/,,,https://photos.mandarinoriental.com/is/content/MandarinOriental/barcelona-moments-menu?_ga=2.151142393.1399129869.1592394352-1855047829.1592394352,0,0,2.0,SfucUdahNUMTpIgNNqqy,2021-01-20 16:52:27,,1.0,2021-01-20 16:52:27,2021-04-26 14:52:04,31.0,5.0,,moments
80,392,99 Sushi Bar AtHome,Roberto Limas,Entre 40€ y 50€ por persona,,+34 915 360 567,,https://www.instagram.com/99sushibar/,https://www.instagram.com/robertolimas_chef99/,https://goo.gl/maps/Xf7yf4BEbYbNuSjj7,http://www.99sushibar.com/99-sushi-bar-take-away-madrid/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://us12.eveve.com/takeaway/?est=99sushiponzano&country=spain&lang=es,https://www.99sushibar.com/platos/,0,0,0.0,So1s2hpeRyl5RzpntnYk,2021-01-20 16:52:30,,1.0,2021-01-20 16:52:30,2021-04-26 15:03:44,43.0,4.0,,99-sushi-bar-at-home
81,393,Morgana,Miguel Fernandez,Entre 50€ y 60€ por persona,Pulpo a la brasa,+34 915 930 917,https://www.covermanager.com/reservation/module_restaurant/restaurante-morgana/spanish,https://www.instagram.com/morganamadrid/,https://www.instagram.com/miguel_fvidal/,https://g.page/morganamadrid?share,https://restaurantemorgana.es/,Gastro Godzilla,https://www.instagram.com/gastrogodzilla/,,,https://restaurantemorgana.es/nuestra-carta/,0,0,0.0,TCPoYaOjawqtbENPKikk,2021-01-20 16:52:32,,1.0,2021-01-20 16:52:32,2021-04-26 14:51:58,45.0,4.0,,morgana
82,394,Central,Virgilio Martinez,$170 (Tasting Menu),,+51 1 2428515,https://centralrestaurante.com.pe/reservas.html,https://www.instagram.com/centralrest/,https://www.instagram.com/virgiliocentral/,https://goo.gl/maps/xwxib8WrC1gDK2VS6,https://centralrestaurante.com.pe/,Velada Team,,,,,0,0,0.0,TMoWattSwkaTvhd800GF,2021-01-20 16:52:34,,1.0,2021-01-20 16:52:34,2021-04-26 15:13:35,,,,central
83,395,Kitchen Table at Bubbledogs,James Knappett,£150 (Tasting Menu),,,https://www.sevenrooms.com/reservations/kitchentable,https://www.instagram.com/kitchentable1/,https://www.instagram.com/jknappett/,https://goo.gl/maps/3Gb4CLP2cjumAe4a8,https://kitchentablelondon.co.uk/,,,,,,0,0,2.0,UQYV1hHIBDJOWTi15otT,2021-01-20 16:52:36,,1.0,2021-01-20 16:52:36,2021-04-26 15:02:44,,,,kitchen-table-at-bubbledogs
84,396,Dinner by H.B.,Heston Blumenthal,£120 per person,,+44 20 7201 3833,https://www.opentable.co.uk/widget/reservation/canvas?rid=51886&type=standard&theme=tall&overlay=true&domain=couk&lang=en-GB&r3abvariant=true&r3uid=o0PJ9ERx&newtab=false&disablega=false,https://www.instagram.com/dinnerbyhb/,https://www.instagram.com/thehestonblumenthalteam/,https://goo.gl/maps/7G31ABRtgFkp753f6,https://www.dinnerbyheston.co.uk/,,,,,,0,0,2.0,UvBUxX0OUlcYunBpnN87,2021-01-20 16:52:38,,1.0,2021-01-20 16:52:38,2021-04-26 15:11:06,,,,dinner-by-h-b
85,397,Marisquería Norte Sur,,40€ pp,Gambas blancas a la planca,+34 911 70 39 20,http://www.marisquerianortesur.com/reservas/HacerReserva.aspx?3,https://www.instagram.com/marisquerianortesur/,,https://goo.gl/maps/KVjYWCovtjVoLGwm9,http://marisquerianortesur.com/marisquerias-madrid/norte-sur-barrio-salamanca/,Velada Team,,,,,0,0,0.0,VcEQui43dPXbLfw7xwQG,2021-01-20 16:52:40,,1.0,2021-01-20 16:52:40,2021-04-26 14:52:50,34.0,4.0,,marisqueria-norte-sur
86,398,sr.Ito Lab,,40€ pp,,+34 918 61 61 26,https://www.covermanager.com/reservation/module_restaurant/restaurante-srito.lab/spanish,https://www.instagram.com/sr.itolab/,,https://goo.gl/maps/pAF6XHrhXStuWqqn9,https://srito.es/srito-lab/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://srito.es/pide-online/#/where,,0,0,0.0,VxZjIr5XaSWKSyY6kiio,2021-01-20 16:52:43,,1.0,2021-01-20 16:52:43,2021-04-26 14:47:37,43.0,4.0,,sr-ito-lab
87,399,Cinc Sentits,Jordi Artal,99€ Tasting Menu,,+34 933 23 94 90,https://www.covermanager.com/reserve/module_restaurant/cinc-sentits/english,https://www.instagram.com/CincSentits/,https://www.instagram.com/jordiartal/,https://g.page/cinc-sentits-bcn?share,https://cincsentits.com/en/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.dropbox.com/s/gns89stgln76ize/web_menu_es.pdf?dl=0,0,0,2.0,W98Z89nojLoI1Z9JaVbO,2021-01-20 16:52:45,,1.0,2021-01-20 16:52:45,2021-04-26 15:13:13,31.0,5.0,,cinc-sentits
88,400,Ramses,Familia Arzak,60€ per person,,+34 91 4351666,https://ramseslife.com/reservar/,https://www.instagram.com/ramses_madrid/,https://www.instagram.com/elenaarzak/,https://goo.gl/maps/59ME5gjaCkDynesUA,https://ramseslife.com/gastro/,Equipo Velada,,,,,1,0,0.0,WGEmYxjszIBEUWeej1fT,2021-01-20 16:52:47,,1.0,2021-01-20 16:52:47,2021-02-02 13:46:45,28.0,4.0,,
89,401,Paco Roncero,Paco Roncero,148€ (tasting menu),,+34 915 32 12 75,https://www.covermanager.com/reservation/module_restaurant/restaurante-pacoroncerorestaurante/spanish,https://www.instagram.com/pacoroncerorestaurante/,https://www.instagram.com/pacoroncero/,https://goo.gl/maps/P3MjAwSct5peGjs27,https://pacoroncerorestaurante.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://pacoroncerorestaurante.com/wp-content/uploads/menus-enero-2020.pdf,0,0,2.0,WaZzPc3DCChPv0EI0E4u,2021-01-20 16:52:49,,1.0,2021-01-20 16:52:49,2021-04-26 14:50:47,40.0,4.0,,paco-roncero
90,402,Umu,Yoshinori Ishii,£180 (Sample Kaiseki Menu),,+44 20 7499 8881,https://www.sevenrooms.com/reservations/umulondon,https://www.instagram.com/umurestaurant/,,https://goo.gl/maps/FYfYP48SnRfbddEN8,https://www.umurestaurant.com/,,,,,,0,0,2.0,X6qmHT8WbJ27SKrX5szY,2021-01-20 16:52:51,,1.0,2021-01-20 16:52:51,2021-04-26 14:45:41,,,,umu
91,403,Benares,Ivan Ortiz Fernandez,45€ pp,,+34 91 319 87 16,https://module.lafourchette.com/es_ES/module/70309-d7469#/1270221/pdh,https://www.instagram.com/benaresmadrid/,,https://g.page/benaresmadrid?share,https://www.benaresmadrid.com/,The Sybarites,https://www.instagram.com/thesybarites/,Deliveroo,https://deliveroo.es/es/menu/madrid/almagro/benares-madrid,https://www.benaresmadrid.com/menus/carta/,0,0,0.0,XZQJIBB5d4Gs4mvirQUU,2021-01-20 16:52:53,,1.0,2021-01-20 16:52:53,2021-04-26 15:07:19,24.0,4.0,,benares
92,404,Triciclo,,60€ pp,El jefe de sala puede diseñarte un menú especial,+34 910 244 798,https://www.covermanager.com/reservation/module_restaurant/triciclo,https://www.instagram.com/triciclorestaurante/,,https://goo.gl/maps/9vo2T3X3Bypq9kX16,https://eltriciclo.es/triciclo/,Colectivo Decantado,https://www.instagram.com/colectivodecantado/,,,https://eltriciclo.es/wp-content/uploads/2019/11/Triciclo-carta-otono-2019-espanol.pdf,0,0,0.0,XmXR6SKUPvhYetzJdr5S,2021-03-05 14:33:30,,1.0,2021-01-20 16:52:55,2021-04-26 14:46:10,44.0,4.0,,triciclo
93,405,Suculent,Antonio Romero,50€ por persona,,+34 934436579,https://module.lafourchette.com/es_ES/module/384275-0fbdf#/2427425/pdh,https://www.instagram.com/suculent_restaurant/,https://www.instagram.com/tonetromero/,https://g.page/Suculent?share,https://suculent.com/es/,Equipo Velada,https://www.instagram.com/velada.app/,Whatsapp,whatsapp://34934436579,https://suculent.com/es/la-barra/,0,0,0.0,XxnUk5tkHwNZCCCRCE1Y,2021-01-20 16:52:57,,1.0,2021-01-20 16:52:57,2021-04-26 14:47:31,41.0,5.0,,suculent
94,406,Gofio,Safe Cruz,65€ Menú degustación,Arepa de gofio,+34 915 99 44 04,https://www.covermanager.com/reservation/module_restaurant/gofio/spanish/,https://www.instagram.com/gofiomadrid/,https://www.instagram.com/safecruz/,https://goo.gl/maps/4sBDoHBpJ8YYEfEt9,https://gofiobycicero.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,,0,0,1.0,XyXomIcuIzhVTfkA8DIr,2021-01-20 16:53:00,,1.0,2021-01-20 16:53:00,2021-04-26 15:05:42,44.0,4.0,,gofio
95,407,Bistronómika,Carlos del Portillo,45€ pp,Seasonal fish,+34 91 060 72 40,https://www.covermanager.com/reserve/module_restaurant/restaurante-bistronomika/spanish,https://www.instagram.com/bistronomika_restaurante/,https://www.instagram.com/c7portillochef/,https://goo.gl/maps/R3VnnScPjcFYgDmi8,https://bistronomika.es/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://bistronomika.es/nocarta/,0,0,0.0,Y0L3QvKUdexm1cvO3JsF,2021-01-20 16:53:02,,1.0,2021-01-20 16:53:02,2021-04-26 15:08:19,28.0,4.0,,bistronomika
96,408,Arzábal Retiro,,45€ por persona,,+34 914 09 56 61,https://www.covermanager.com/reservation/module_restaurant/arzabal-taberna/spanish,https://www.instagram.com/grupo.arzabal/,,https://goo.gl/maps/1gpbQaw9qTjHPm199,https://arzabal.com/,Colectivo Decantado,https://www.instagram.com/colectivodecantado/,Web del restaurante,https://arzabal.com/a-domicilio/#/where,http://arzabal.app.dynameat.io/es/menu/0b540bbe-9d6b-48eb-a9e4-bf9dad659718/zone/79b5df43-5618-4ba9-a77d-25d87a0905c3,0,0,0.0,YP4AyVTP4Ao29riTjB2I,2021-03-05 14:29:29,,1.0,2021-01-20 16:53:04,2021-04-26 15:06:13,28.0,4.0,,arzabal-retiro
97,409,La Tasquería,Javi Estévez,50€ (tasting menu),,+34 914 51 10 00,https://www.covermanager.com/reservation/module_restaurant/la-tasqueria/english,https://www.instagram.com/latasqueria/,https://www.instagram.com/chefjaviestevez/,https://goo.gl/maps/JcGTQ3aYmLtZ3LhL6,https://latasqueria.com/en/la-tasqueria-and-javi-estevez/,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,tel: +34 91 451 10 00,https://latasqueria.com/la-carta-2/,0,0,1.0,YoGItf3ohCEubIn6lrCU,2021-01-20 16:53:06,,1.0,2021-01-20 16:53:06,2021-04-26 14:57:19,28.0,4.0,,la-tasqueria
